snapshot_time,current_active_census,arrivals_15m,arrivals_30m,arrivals_60m,arrivals_120m,departures_15m,departures_30m,departures_60m,net_flow_60m,high_acuity_ratio,mean_time_in_system,hour_of_day,day_of_week,month,arrival_rate_trend,target_census_30m,target_census_60m,target_census_120m,congestion_tier_30m,congestion_tier_60m,congestion_tier_120m
2024-01-05 21:04:04,40,1,3,5,15,3,8,11,-6,0.25,231.8775,21,4,1,1.2,36,34,31,busy,busy,moderate
2024-01-05 21:34:04,36,2,2,5,12,3,6,14,-9,0.3055555555555556,245.90694444444443,21,4,1,0.8,34,34,31,busy,busy,moderate
2024-01-05 22:04:04,34,0,1,3,8,1,3,9,-6,0.29411764705882354,256.4514705882353,22,4,1,0.6666666666666666,34,31,31,busy,moderate,moderate
2024-01-05 22:34:04,34,2,2,3,8,1,2,5,-2,0.29411764705882354,249.78872549019607,22,4,1,1.3333333333333333,31,31,28,moderate,moderate,moderate
2024-01-05 23:04:04,31,1,2,4,7,4,5,7,-3,0.3225806451612903,243.9274193548387,23,4,1,1.0,31,31,31,moderate,moderate,moderate
2024-01-05 23:34:04,31,2,3,5,8,1,3,8,-3,0.2903225806451613,236.4510752688172,23,4,1,1.2,31,28,31,moderate,moderate,moderate
2024-01-06 00:04:04,31,1,1,4,8,1,1,4,0,0.2903225806451613,254.5983870967742,0,5,1,0.5,28,31,30,moderate,moderate,moderate
2024-01-06 00:34:04,28,0,0,1,6,2,3,4,-3,0.25,265.0107142857143,0,5,1,0.0,31,31,31,moderate,moderate,moderate
2024-01-06 01:04:04,31,4,4,4,8,0,1,4,0,0.25806451612903225,262.51666666666665,1,5,1,2.0,31,30,28,moderate,moderate,moderate
2024-01-06 01:34:04,31,0,3,7,8,2,3,4,3,0.22580645161290322,264.06827956989247,1,5,1,0.8571428571428571,30,31,27,moderate,moderate,moderate
2024-01-06 02:04:04,30,1,2,5,9,2,3,6,-1,0.2,270.0661111111111,2,5,1,0.8,31,28,28,moderate,moderate,moderate
2024-01-06 02:34:04,31,0,2,4,11,1,1,4,0,0.16129032258064516,284.2102150537634,2,5,1,1.0,28,27,26,moderate,moderate,moderate
2024-01-06 03:04:04,28,1,1,3,8,2,4,5,-2,0.17857142857142858,301.6303571428571,3,5,1,0.6666666666666666,27,28,26,moderate,moderate,moderate
2024-01-06 03:34:04,27,0,1,2,6,0,2,6,-4,0.2222222222222222,294.98703703703706,3,5,1,1.0,28,26,27,moderate,moderate,moderate
2024-01-06 04:04:04,28,3,4,5,8,2,3,5,0,0.25,278.13095238095235,4,5,1,1.6,26,26,28,moderate,moderate,moderate
2024-01-06 04:34:04,26,1,1,5,7,3,3,6,-1,0.2692307692307692,284.71666666666664,4,5,1,0.4,26,27,26,moderate,moderate,moderate
2024-01-06 05:04:04,26,0,3,4,9,2,3,6,-2,0.19230769230769232,272.01602564102564,5,5,1,1.5,27,28,29,moderate,moderate,moderate
2024-01-06 05:34:04,27,3,4,7,12,2,3,6,1,0.18518518518518517,251.1901234567901,5,5,1,1.1428571428571428,28,26,27,moderate,moderate,moderate
2024-01-06 06:04:04,28,2,2,6,10,1,1,4,2,0.17857142857142858,260.5636904761905,6,5,1,0.6666666666666666,26,29,23,moderate,moderate,moderate
2024-01-06 06:34:04,26,0,0,2,9,1,2,3,-1,0.19230769230769232,273.7474358974359,6,5,1,0.0,29,27,24,moderate,moderate,moderate
2024-01-06 07:04:04,29,0,3,3,9,0,0,2,1,0.20689655172413793,274.3367816091954,7,5,1,2.0,27,23,23,moderate,moderate,moderate
2024-01-06 07:34:04,27,1,1,4,6,2,3,3,1,0.18518518518518517,257.9092592592593,7,5,1,0.5,23,24,26,moderate,moderate,moderate
2024-01-06 08:04:04,23,1,1,2,5,2,5,8,-6,0.21739130434782608,272.8123188405797,8,5,1,1.0,24,23,27,moderate,moderate,moderate
2024-01-06 08:34:04,24,2,3,4,8,2,2,7,-3,0.16666666666666666,267.01944444444445,8,5,1,1.5,23,26,28,moderate,moderate,moderate
2024-01-06 09:04:04,23,2,4,7,9,2,5,7,0,0.21739130434782608,263.33985507246376,9,5,1,1.1428571428571428,26,27,28,moderate,moderate,moderate
2024-01-06 09:34:04,26,2,5,9,13,0,2,7,2,0.2692307692307692,241.6025641025641,9,5,1,1.1111111111111112,27,28,29,moderate,moderate,moderate
2024-01-06 10:04:04,27,1,4,9,16,2,3,5,4,0.2962962962962963,222.6858024691358,10,5,1,0.8888888888888888,28,28,32,moderate,moderate,moderate
2024-01-06 10:34:04,28,1,5,9,18,3,4,7,2,0.32142857142857145,210.39285714285717,10,5,1,1.1111111111111112,28,29,34,moderate,moderate,busy
2024-01-06 11:04:04,28,2,3,8,17,2,3,7,1,0.35714285714285715,215.78571428571428,11,5,1,0.75,29,32,34,moderate,moderate,busy
2024-01-06 11:34:04,29,1,4,7,16,1,3,6,1,0.41379310344827586,199.36954022988505,11,5,1,1.1428571428571428,32,34,41,moderate,busy,busy
2024-01-06 12:04:04,32,4,6,10,18,1,3,6,4,0.375,170.434375,12,5,1,1.2,34,34,41,busy,busy,busy
2024-01-06 12:34:04,34,1,4,10,17,1,2,5,5,0.3235294117647059,181.9519607843137,12,5,1,0.8,34,41,45,busy,busy,critical
2024-01-06 13:04:04,34,0,2,6,16,1,2,4,2,0.3235294117647059,175.64607843137256,13,5,1,0.6666666666666666,41,41,48,busy,busy,critical
2024-01-06 13:34:04,41,7,10,12,22,1,3,5,7,0.24390243902439024,149.41422764227642,13,5,1,1.6666666666666667,41,45,49,busy,critical,critical
2024-01-06 14:04:04,41,2,4,14,20,2,4,7,7,0.24390243902439024,159.06219512195122,14,5,1,0.5714285714285714,45,48,56,critical,critical,critical
2024-01-06 14:34:04,45,3,5,9,21,1,1,5,4,0.2222222222222222,167.92296296296297,14,5,1,1.1111111111111112,48,49,63,critical,critical,critical
2024-01-06 15:04:04,48,6,10,15,29,2,7,8,7,0.22916666666666666,134.71770833333332,15,5,1,1.3333333333333333,49,56,67,critical,critical,critical
2024-01-06 15:34:04,49,2,5,15,24,3,4,11,4,0.2653061224489796,139.71632653061224,15,5,1,0.6666666666666666,56,63,66,critical,critical,critical
2024-01-06 16:04:04,56,5,8,13,28,0,1,5,8,0.23214285714285715,146.0842261904762,16,5,1,1.2307692307692308,63,67,63,critical,critical,critical
2024-01-06 16:34:04,63,7,12,20,35,3,5,6,14,0.20634920634920634,141.2452380952381,16,5,1,1.2,67,66,58,critical,critical,critical
2024-01-06 17:04:04,67,4,8,20,33,1,4,9,11,0.1791044776119403,151.51791044776118,17,5,1,0.8,66,63,56,critical,critical,critical
2024-01-06 17:34:04,66,2,3,11,31,1,4,8,3,0.16666666666666666,172.48282828282828,17,5,1,0.5454545454545454,63,58,57,critical,critical,critical
2024-01-06 18:04:04,63,2,3,6,26,4,6,10,-4,0.20634920634920634,193.11402116402118,18,5,1,1.0,58,56,55,critical,critical,critical
2024-01-06 18:34:04,58,2,3,6,17,4,8,14,-8,0.2413793103448276,212.1933908045977,18,5,1,1.0,56,57,52,critical,critical,critical
2024-01-06 19:04:04,56,6,6,9,15,3,8,16,-7,0.26785714285714285,212.85119047619048,19,5,1,1.3333333333333333,57,55,48,critical,critical,critical
2024-01-06 19:34:04,57,2,4,10,16,0,3,11,-1,0.2631578947368421,229.7058479532164,19,5,1,0.8,55,52,44,critical,critical,busy
2024-01-06 20:04:04,55,1,3,7,16,0,5,8,-1,0.2727272727272727,236.2160606060606,20,5,1,0.8571428571428571,52,48,40,critical,critical,busy
2024-01-06 20:34:04,52,1,5,8,18,7,8,13,-5,0.2692307692307692,233.7503205128205,20,5,1,1.25,48,44,34,critical,busy,busy
2024-01-06 21:04:04,48,2,3,8,15,4,7,15,-7,0.2708333333333333,251.81423611111111,21,5,1,0.75,44,40,31,busy,busy,moderate
2024-01-06 21:34:04,44,0,0,3,11,1,4,11,-8,0.25,274.84090909090907,21,5,1,0.0,40,34,31,busy,busy,moderate
2024-01-06 22:04:04,40,1,1,1,9,2,5,9,-8,0.225,282.40791666666667,22,5,1,2.0,34,31,28,busy,moderate,moderate
2024-01-06 22:34:04,34,0,0,1,4,3,6,11,-10,0.23529411764705882,294.02205882352945,22,5,1,0.0,31,31,28,moderate,moderate,moderate
2024-01-06 23:04:04,31,2,2,2,3,4,5,11,-9,0.1935483870967742,280.5118279569893,23,5,1,2.0,31,28,26,moderate,moderate,moderate
2024-01-06 23:34:04,31,3,3,5,6,2,3,8,-3,0.1935483870967742,293.9467741935484,23,5,1,1.2,28,28,25,moderate,moderate,moderate
2024-01-07 00:04:04,28,1,1,4,6,1,4,7,-3,0.14285714285714285,308.9625,0,6,1,0.5,28,26,24,moderate,moderate,moderate
2024-01-07 00:34:04,28,1,1,2,7,1,1,5,-3,0.14285714285714285,336.85059523809525,0,6,1,1.0,26,25,22,moderate,moderate,low
2024-01-07 01:04:04,26,1,1,2,6,2,3,4,-2,0.11538461538461539,360.6852564102564,1,6,1,1.0,25,24,24,moderate,moderate,moderate
2024-01-07 01:34:04,25,1,2,3,5,0,3,6,-3,0.12,361.29,1,6,1,1.3333333333333333,24,22,25,moderate,low,moderate
2024-01-07 02:04:04,24,2,2,4,6,1,3,6,-2,0.20833333333333334,349.01875,2,6,1,1.0,22,24,25,low,moderate,moderate
2024-01-07 02:34:04,22,0,1,3,6,1,3,6,-3,0.22727272727272727,335.93636363636364,2,6,1,0.6666666666666666,24,25,28,moderate,moderate,moderate
2024-01-07 03:04:04,24,1,3,4,8,1,1,4,0,0.20833333333333334,312.35,3,6,1,1.5,25,25,25,moderate,moderate,moderate
2024-01-07 03:34:04,25,0,1,4,7,0,0,1,3,0.2,329.85400000000004,3,6,1,0.5,25,28,27,moderate,moderate,moderate
2024-01-07 04:04:04,25,2,3,4,8,1,3,3,1,0.28,290.942,4,6,1,1.5,28,25,26,moderate,moderate,moderate
2024-01-07 04:34:04,28,3,3,6,10,0,0,3,3,0.25,287.24583333333334,4,6,1,1.0,25,27,25,moderate,moderate,moderate
2024-01-07 05:04:04,25,0,0,3,7,2,3,3,0,0.28,329.1853333333333,5,6,1,0.0,27,26,20,moderate,moderate,low
2024-01-07 05:34:04,27,3,4,4,10,0,2,5,-1,0.25925925925925924,306.9172839506173,5,6,1,2.0,26,25,17,moderate,moderate,low
2024-01-07 06:04:04,26,1,1,5,8,0,2,4,1,0.23076923076923078,309.2942307692308,6,6,1,0.4,25,20,17,moderate,low,low
2024-01-07 06:34:04,25,1,1,2,6,2,2,4,-2,0.24,288.71,6,6,1,1.0,20,17,20,low,low,low
2024-01-07 07:04:04,20,1,1,2,7,4,6,8,-6,0.25,296.11583333333334,7,6,1,1.0,17,17,22,low,low,low
2024-01-07 07:34:04,17,0,0,1,3,2,3,9,-8,0.29411764705882354,345.7656862745098,7,6,1,0.0,17,20,28,low,low,moderate
2024-01-07 08:04:04,17,0,2,2,4,0,2,5,-3,0.23529411764705882,329.14509803921567,8,6,1,2.0,20,22,29,low,low,moderate
2024-01-07 08:34:04,20,3,5,7,8,2,2,4,3,0.25,269.83166666666665,8,6,1,1.4285714285714286,22,28,34,low,moderate,busy
2024-01-07 09:04:04,22,1,4,9,11,1,2,4,5,0.22727272727272727,251.18863636363636,9,6,1,0.8888888888888888,28,29,39,moderate,moderate,busy
2024-01-07 09:34:04,28,3,7,11,18,0,1,3,8,0.17857142857142858,212.40952380952382,9,6,1,1.2727272727272727,29,34,40,moderate,busy,busy
2024-01-07 10:04:04,29,4,4,11,20,1,3,4,7,0.20689655172413793,196.6206896551724,10,6,1,0.7272727272727273,34,39,43,busy,busy,busy
2024-01-07 10:34:04,34,2,6,10,21,1,1,4,6,0.17647058823529413,193.64460784313727,10,6,1,1.2,39,40,43,busy,busy,busy
2024-01-07 11:04:04,39,5,7,13,24,2,2,3,10,0.15384615384615385,185.28504273504274,11,6,1,1.0769230769230769,40,43,46,busy,busy,critical
2024-01-07 11:34:04,40,2,6,13,23,2,5,7,6,0.15,177.59041666666664,11,6,1,0.9230769230769231,43,43,48,busy,busy,critical
2024-01-07 12:04:04,43,3,8,14,27,4,5,10,4,0.16279069767441862,170.54341085271318,12,6,1,1.1428571428571428,43,46,50,busy,critical,critical
2024-01-07 12:34:04,43,1,5,13,26,3,5,10,3,0.20930232558139536,183.0050387596899,12,6,1,0.7692307692307693,46,48,52,critical,critical,critical
2024-01-07 13:04:04,46,2,4,9,23,0,1,6,3,0.1956521739130435,195.61159420289857,13,6,1,0.8888888888888888,48,50,49,critical,critical,critical
2024-01-07 13:34:04,48,3,5,9,22,2,3,4,5,0.20833333333333334,205.63125,13,6,1,1.1111111111111112,50,52,52,critical,critical,critical
2024-01-07 14:04:04,50,3,6,11,20,3,4,7,4,0.22,213.50433333333334,14,6,1,1.0909090909090908,52,49,52,critical,critical,critical
2024-01-07 14:34:04,52,3,4,10,19,0,2,6,4,0.23076923076923078,226.56666666666666,14,6,1,0.8,49,52,44,critical,critical,busy
2024-01-07 15:04:04,49,0,1,5,16,1,4,6,-1,0.22448979591836735,252.778231292517,15,6,1,0.4,52,52,43,critical,critical,busy
2024-01-07 15:34:04,52,3,7,8,18,2,4,8,0,0.2692307692307692,247.84615384615384,15,6,1,1.75,52,44,41,critical,busy,busy
2024-01-07 16:04:04,52,2,6,13,18,4,6,10,3,0.2692307692307692,255.51634615384617,16,6,1,0.9230769230769231,44,43,38,busy,busy,busy
2024-01-07 16:34:04,44,1,4,10,18,6,12,18,-8,0.25,241.08522727272728,16,6,1,0.8,43,41,42,busy,busy,busy
2024-01-07 17:04:04,43,2,5,9,22,3,6,18,-9,0.18604651162790697,227.04418604651164,17,6,1,1.1111111111111112,41,38,42,busy,busy,busy
2024-01-07 17:34:04,41,2,2,7,17,2,4,10,-3,0.17073170731707318,252.10934959349595,17,6,1,0.5714285714285714,38,42,43,busy,busy,busy
2024-01-07 18:04:04,38,2,3,5,14,4,6,10,-5,0.18421052631578946,258.48991228070173,18,6,1,1.2,42,42,45,busy,busy,critical
2024-01-07 18:34:04,42,1,6,9,16,0,2,8,1,0.19047619047619047,245.9738095238095,18,6,1,1.3333333333333333,42,43,40,busy,busy,busy
2024-01-07 19:04:04,42,1,4,10,15,3,4,6,4,0.19047619047619047,230.225,19,6,1,0.8,43,45,39,busy,critical,busy
2024-01-07 19:34:04,43,2,3,7,16,1,2,6,1,0.16279069767441862,241.99457364341086,19,6,1,0.8571428571428571,45,40,35,critical,busy,busy
2024-01-07 20:04:04,45,2,4,7,17,1,2,4,3,0.15555555555555556,251.63777777777779,20,6,1,1.1428571428571428,40,39,33,busy,busy,moderate
2024-01-07 20:34:04,40,2,3,7,14,3,8,10,-3,0.15,259.62666666666667,20,6,1,0.8571428571428571,39,35,29,busy,busy,moderate
2024-01-07 21:04:04,39,1,1,4,11,1,2,10,-6,0.15384615384615385,277.842735042735,21,6,1,0.5,35,33,27,busy,moderate,moderate
2024-01-07 21:34:04,35,1,1,2,9,2,5,7,-5,0.11428571428571428,285.62714285714287,21,6,1,1.0,33,29,19,moderate,moderate,low
2024-01-07 22:04:04,33,1,1,2,6,1,3,8,-6,0.09090909090909091,310.16515151515154,22,6,1,1.0,29,27,16,moderate,moderate,low
2024-01-07 22:34:04,29,0,0,1,3,3,4,7,-6,0.10344827586206896,339.33505747126435,22,6,1,0.0,27,19,11,moderate,low,low
2024-01-07 23:04:04,27,0,0,0,2,1,2,6,-6,0.1111111111111111,373.6506172839506,23,6,1,1.0,19,16,12,low,low,low
2024-01-07 23:34:04,19,0,0,0,1,3,8,10,-10,0.10526315789473684,357.52719298245614,23,6,1,1.0,16,11,11,low,low,low
2024-01-08 00:04:04,16,0,0,0,0,2,3,11,-11,0.125,340.403125,0,0,1,1.0,11,12,10,low,low,low
2024-01-08 00:34:04,11,0,0,0,0,3,5,8,-8,0.18181818181818182,331.9409090909091,0,0,1,1.0,12,11,11,low,low,low
2024-01-08 01:04:04,12,1,2,2,2,0,1,6,-4,0.25,307.8013888888889,1,0,1,2.0,11,10,11,low,low,low
2024-01-08 01:34:04,11,0,0,2,2,0,1,2,0,0.18181818181818182,339.1287878787879,1,0,1,0.0,10,11,12,low,low,low
2024-01-08 02:04:04,10,0,0,0,2,1,1,2,-2,0.2,365.335,2,0,1,1.0,11,11,12,low,low,low
2024-01-08 02:34:04,11,0,2,2,4,0,1,2,0,0.2727272727272727,323.3787878787879,2,0,1,2.0,11,12,11,low,low,low
2024-01-08 03:04:04,11,1,2,4,4,1,2,3,1,0.2727272727272727,280.9818181818182,3,0,1,1.0,12,12,10,low,low,low
2024-01-08 03:34:04,12,1,2,4,6,0,1,3,1,0.4166666666666667,237.89583333333334,3,0,1,1.0,12,11,9,low,low,low
2024-01-08 04:04:04,12,1,1,3,7,1,1,2,1,0.4166666666666667,252.67222222222225,4,0,1,0.6666666666666666,11,10,7,low,low,low
2024-01-08 04:34:04,11,2,2,3,7,2,3,4,-1,0.18181818181818182,247.67575757575756,4,0,1,1.3333333333333333,10,9,8,low,low,low
2024-01-08 05:04:04,10,1,1,3,6,1,2,5,-2,0.1,220.4,5,0,1,0.6666666666666666,9,7,10,low,low,low
2024-01-08 05:34:04,9,1,1,2,5,2,2,4,-2,0.1111111111111111,111.65555555555555,5,0,1,1.0,7,8,11,low,low,low
2024-01-08 06:04:04,7,0,0,1,4,1,2,4,-3,0.14285714285714285,150.32857142857145,6,0,1,0.0,8,10,15,low,low,low
2024-01-08 06:34:04,8,1,1,1,3,0,0,2,-1,0.125,157.80625,6,0,1,2.0,10,11,14,low,low,low
2024-01-08 07:04:04,10,2,2,3,4,0,0,0,3,0.1,151.17999999999998,7,0,1,1.3333333333333333,11,15,19,low,low,low
2024-01-08 07:34:04,11,1,2,4,5,1,1,1,3,0.18181818181818182,141.26060606060608,7,0,1,1.0,15,14,24,low,low,moderate
2024-01-08 08:04:04,15,2,4,6,9,0,0,1,5,0.13333333333333333,129.79666666666668,8,0,1,1.3333333333333333,14,19,27,low,low,moderate
2024-01-08 08:34:04,14,0,0,4,8,0,1,1,3,0.14285714285714285,143.96190476190478,8,0,1,0.0,19,24,29,low,moderate,moderate
2024-01-08 09:04:04,19,5,6,6,12,0,1,2,4,0.15789473684210525,118.80438596491227,9,0,1,2.0,24,27,31,moderate,moderate,moderate
2024-01-08 09:34:04,24,1,5,11,15,0,0,1,10,0.16666666666666666,121.62013888888889,9,0,1,0.9090909090909091,27,29,31,moderate,moderate,moderate
2024-01-08 10:04:04,27,2,6,11,17,1,3,3,8,0.25925925925925924,109.46049382716049,10,0,1,1.0909090909090908,29,31,40,moderate,moderate,busy
2024-01-08 10:34:04,29,3,4,10,21,1,2,5,5,0.2413793103448276,115.4448275862069,10,0,1,0.8,31,31,44,moderate,moderate,busy
2024-01-08 11:04:04,31,2,4,8,19,1,2,4,4,0.2903225806451613,127.93494623655914,11,0,1,1.0,31,40,44,moderate,busy,busy
2024-01-08 11:34:04,31,1,3,7,17,1,3,5,2,0.3225806451612903,133.94408602150537,11,0,1,0.8571428571428571,40,44,45,busy,busy,critical
2024-01-08 12:04:04,40,5,10,13,21,1,1,4,9,0.325,118.60791666666667,12,0,1,1.5384615384615385,44,44,52,busy,busy,critical
2024-01-08 12:34:04,44,3,5,15,22,1,1,2,13,0.3181818181818182,132.13030303030303,12,0,1,0.6666666666666666,44,45,50,busy,critical,critical
2024-01-08 13:04:04,44,2,5,10,23,5,5,6,4,0.2727272727272727,143.17424242424244,13,0,1,1.0,45,52,50,critical,critical,critical
2024-01-08 13:34:04,45,0,6,11,26,4,5,10,1,0.26666666666666666,144.3562962962963,13,0,1,1.0909090909090908,52,50,51,critical,critical,critical
2024-01-08 14:04:04,52,5,10,16,26,2,3,8,8,0.2692307692307692,134.56794871794872,14,0,1,1.25,50,50,50,critical,critical,critical
2024-01-08 14:34:04,50,0,2,12,23,1,4,7,5,0.3,153.07266666666666,14,0,1,0.3333333333333333,50,51,53,critical,critical,critical
2024-01-08 15:04:04,50,3,4,6,22,0,4,8,-2,0.3,161.82666666666668,15,0,1,1.3333333333333333,51,50,55,critical,critical,critical
2024-01-08 15:34:04,51,2,5,9,21,2,4,8,1,0.3137254901960784,168.57679738562092,15,0,1,1.1111111111111112,50,53,60,critical,critical,critical
2024-01-08 16:04:04,50,1,5,10,16,3,6,10,0,0.3,173.683,16,0,1,1.0,53,55,53,critical,critical,critical
2024-01-08 16:34:04,53,5,7,12,21,0,4,10,2,0.2830188679245283,176.17830188679244,16,0,1,1.1666666666666667,55,60,54,critical,critical,critical
2024-01-08 17:04:04,55,2,4,11,21,2,2,6,5,0.2909090909090909,190.3830303030303,17,0,1,0.7272727272727273,60,53,58,critical,critical,critical
2024-01-08 17:34:04,60,3,9,13,25,3,4,6,7,0.25,184.39916666666667,17,0,1,1.3846153846153846,53,54,56,critical,critical,critical
2024-01-08 18:04:04,53,2,4,13,24,6,11,15,-2,0.2641509433962264,197.5572327044025,18,0,1,0.6153846153846154,54,58,56,critical,critical,critical
2024-01-08 18:34:04,54,2,5,9,22,2,4,15,-6,0.2962962962962963,202.88364197530865,18,0,1,1.1111111111111112,58,56,52,critical,critical,critical
2024-01-08 19:04:04,58,5,6,11,24,1,2,6,5,0.27586206896551724,211.0005747126437,19,0,1,1.0909090909090908,56,56,45,critical,critical,critical
2024-01-08 19:34:04,56,1,3,9,18,2,5,7,2,0.2857142857142857,216.28720238095238,19,0,1,0.6666666666666666,56,52,43,critical,critical,busy
2024-01-08 20:04:04,56,4,5,8,19,4,5,10,-2,0.25,224.67172619047616,20,0,1,1.25,52,45,42,critical,critical,busy
2024-01-08 20:34:04,52,2,2,7,16,4,6,11,-4,0.2692307692307692,250.55769230769232,20,0,1,0.5714285714285714,45,43,38,critical,busy,busy
2024-01-08 21:04:04,45,0,0,2,10,4,7,13,-11,0.28888888888888886,278.4088888888889,21,0,1,0.0,43,42,36,busy,busy,busy
2024-01-08 21:34:04,43,0,0,0,7,0,2,9,-9,0.27906976744186046,306.1263565891473,21,0,1,1.0,42,38,34,busy,busy,busy
2024-01-08 22:04:04,42,2,5,5,7,3,6,8,-3,0.23809523809523808,300.67619047619047,22,0,1,2.0,38,36,30,busy,busy,moderate
2024-01-08 22:34:04,38,0,0,5,5,1,4,10,-5,0.21052631578947367,333.4214912280702,22,0,1,0.0,36,34,30,busy,busy,moderate
2024-01-08 23:04:04,36,1,2,2,7,1,4,8,-6,0.19444444444444445,326.96157407407406,23,0,1,2.0,34,30,31,busy,moderate,moderate
2024-01-08 23:34:04,34,0,1,3,8,1,3,7,-4,0.17647058823529413,349.0725490196079,23,0,1,0.6666666666666666,30,30,31,moderate,moderate,moderate
2024-01-09 00:04:04,30,1,1,2,4,3,5,8,-6,0.13333333333333333,364.4888888888889,0,1,1,1.0,30,31,32,moderate,moderate,moderate
2024-01-09 00:34:04,30,0,3,4,7,2,3,8,-4,0.13333333333333333,360.72222222222223,0,1,1,1.5,31,31,26,moderate,moderate,moderate
2024-01-09 01:04:04,31,0,2,5,7,0,1,4,1,0.16129032258064516,367.85645161290324,1,1,1,0.8,31,32,26,moderate,moderate,moderate
2024-01-09 01:34:04,31,1,3,5,9,2,3,4,1,0.16129032258064516,348.93010752688167,1,1,1,1.2,32,26,24,moderate,moderate,moderate
2024-01-09 02:04:04,32,2,3,6,11,0,2,5,1,0.15625,328.803125,2,1,1,1.0,26,26,24,moderate,moderate,moderate
2024-01-09 02:34:04,26,0,1,4,9,4,7,9,-5,0.15384615384615385,339.1673076923077,2,1,1,0.5,26,24,24,moderate,moderate,moderate
2024-01-09 03:04:04,26,1,2,3,9,1,2,9,-6,0.15384615384615385,356.2224358974359,3,1,1,1.3333333333333333,24,24,24,moderate,moderate,moderate
2024-01-09 03:34:04,24,0,0,2,6,2,2,4,-2,0.125,391.21875,3,1,1,0.0,24,24,24,moderate,moderate,moderate
2024-01-09 04:04:04,24,1,2,2,5,0,2,4,-2,0.20833333333333334,387.05763888888885,4,1,1,2.0,24,24,22,moderate,moderate,low
2024-01-09 04:34:04,24,1,2,4,6,0,2,4,0,0.16666666666666666,385.36319444444445,4,1,1,1.0,24,24,19,moderate,moderate,low
2024-01-09 05:04:04,24,0,2,4,6,2,2,4,0,0.125,365.2180555555555,5,1,1,1.0,24,22,15,moderate,low,low
2024-01-09 05:34:04,24,0,1,3,7,1,1,3,0,0.125,379.9625,5,1,1,0.6666666666666666,22,19,13,low,low,low
2024-01-09 06:04:04,22,0,1,2,6,2,3,4,-2,0.13636363636363635,398.8560606060606,6,1,1,1.0,19,15,11,low,low,low
2024-01-09 06:34:04,19,1,1,2,5,4,4,7,-5,0.15789473684210525,425.99298245614034,6,1,1,1.0,15,13,9,low,low,low
2024-01-09 07:04:04,15,0,0,1,3,1,4,8,-7,0.2,502.90999999999997,7,1,1,0.0,13,11,13,low,low,low
2024-01-09 07:34:04,13,0,0,0,2,1,2,6,-6,0.23076923076923078,559.4051282051282,7,1,1,1.0,11,9,17,low,low,low
2024-01-09 08:04:04,11,0,0,0,1,1,2,4,-4,0.18181818181818182,574.9909090909091,8,1,1,1.0,9,13,21,low,low,low
2024-01-09 08:34:04,9,0,0,0,0,1,2,4,-4,0.2222222222222222,570.7277777777778,8,1,1,1.0,13,17,25,low,low,moderate
2024-01-09 09:04:04,13,3,4,4,4,0,0,2,2,0.15384615384615385,419.1820512820513,9,1,1,2.0,17,21,31,low,low,moderate
2024-01-09 09:34:04,17,3,6,10,10,1,2,2,8,0.11764705882352941,273.8352941176471,9,1,1,1.2,21,25,40,low,moderate,busy
2024-01-09 10:04:04,21,2,6,12,16,0,2,4,8,0.047619047619047616,194.08174603174604,10,1,1,1.0,25,31,43,moderate,moderate,busy
2024-01-09 10:34:04,25,1,4,10,20,0,0,2,8,0.04,191.32933333333332,10,1,1,0.8,31,40,43,moderate,busy,busy
2024-01-09 11:04:04,31,3,7,11,23,1,1,1,10,0.0967741935483871,173.08225806451614,11,1,1,1.2727272727272727,40,43,43,busy,busy,busy
2024-01-09 11:34:04,40,6,10,17,27,1,1,2,15,0.15,157.79833333333332,11,1,1,1.1764705882352942,43,43,38,busy,busy,busy
2024-01-09 12:04:04,43,3,4,14,25,1,1,2,12,0.16279069767441862,173.665503875969,12,1,1,0.5714285714285714,43,43,39,busy,busy,busy
2024-01-09 12:34:04,43,3,3,7,24,2,3,4,3,0.16279069767441862,163.25736434108526,12,1,1,0.8571428571428571,43,38,46,busy,busy,critical
2024-01-09 13:04:04,43,3,6,9,23,3,6,9,0,0.18604651162790697,172.13837209302326,13,1,1,1.3333333333333333,38,39,47,busy,busy,critical
2024-01-09 13:34:04,38,1,5,11,18,7,10,16,-5,0.18421052631578946,170.42675438596493,13,1,1,0.9090909090909091,39,46,47,busy,critical,critical
2024-01-09 14:04:04,39,2,4,9,18,2,3,13,-4,0.1794871794871795,180.69829059829058,14,1,1,0.8888888888888888,46,47,44,critical,critical,busy
2024-01-09 14:34:04,46,8,11,15,26,1,4,7,8,0.21739130434782608,166.41847826086956,14,1,1,1.4666666666666666,47,47,49,critical,critical,critical
